antecedents,consequents,confidence
"frozenset({'Q11A', 'Q02A'})","frozenset({'ALTA', 'Q03A'})",0.9964037401102853
"frozenset({'Q12A', 'Q02A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q02A'})","frozenset({'ALTA', 'Q03A'})",0.9950026548396164
"frozenset({'Q02A', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.9172233099159275
frozenset({'Q02A'}),"frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9127295647938573
"frozenset({'Q02A', 'Q13A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q13A', 'Q02A'})","frozenset({'ALTA', 'Q03A'})",0.9945089964210422
"frozenset({'Q02A', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q02A', 'Q03A'})","frozenset({'ALTA', 'Q15A'})",0.8277956927329263
"frozenset({'Q02A', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9948442906574394
frozenset({'Q02A'}),"frozenset({'ALTA', 'Q03A', 'Q15A'})",0.8237400796493138
"frozenset({'Q17A', 'Q02A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q17A', 'Q02A'})","frozenset({'ALTA', 'Q03A'})",0.9959783178877427
"frozenset({'Q02A', 'Q03A', 'Q17B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q02A', 'Q17B'})","frozenset({'ALTA', 'Q03A'})",0.9960055006220943
"frozenset({'Q02A', 'Q18A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q18A', 'Q02A'})","frozenset({'ALTA', 'Q03A'})",0.9954891457569777
"frozenset({'Q02A', 'Q03A'})","frozenset({'ALTA', 'Q18A'})",0.8133133709547391
frozenset({'Q02A'}),"frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8093287109990546
"frozenset({'Q02A', 'Q19B', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q02A'})","frozenset({'ALTA', 'Q03A'})",0.9962767737617135
"frozenset({'Q02A', 'Q20C', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q20C', 'Q02A'})","frozenset({'ALTA', 'Q03A'})",0.996503756601949
"frozenset({'Q02A', 'Q21A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q02A'})","frozenset({'ALTA', 'Q03A'})",0.994905812504581
"frozenset({'Q02A', 'Q24E', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q24E', 'Q02A'})","frozenset({'ALTA', 'Q03A'})",0.9949401576335506
"frozenset({'Q02A', 'Q25E', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q25E', 'Q02A'})","frozenset({'ALTA', 'Q03A'})",0.9955891619407687
"frozenset({'Q02A', 'Q03A', 'Q26F'})",frozenset({'ALTA'}),1.0
"frozenset({'Q02A', 'Q26F'})","frozenset({'ALTA', 'Q03A'})",0.9962271390203351
"frozenset({'Q12A', 'Q02A', 'Q06B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q02A', 'Q06B'})","frozenset({'Q12A', 'ALTA'})",0.9331383622428397
"frozenset({'Q02A', 'Q06B', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q02A', 'Q06B'})","frozenset({'ALTA', 'Q15A'})",0.8287615974183139
"frozenset({'Q18A', 'Q02A', 'Q06B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q02A', 'Q06B'})","frozenset({'ALTA', 'Q18A'})",0.8538725292456635
"frozenset({'Q19B', 'Q02A', 'Q06B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q02A', 'Q06B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q10A', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q10A', 'Q02A'})","frozenset({'Q12A', 'ALTA'})",0.8879348724798067
"frozenset({'Q10A', 'Q02A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q10A', 'Q02A'})","frozenset({'ALTA', 'Q15A'})",0.8055714558290403
"frozenset({'Q18A', 'Q10A', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q10A', 'Q02A'})","frozenset({'ALTA', 'Q18A'})",0.8612224130255041
"frozenset({'Q19B', 'Q02A', 'Q10A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q02A', 'Q10A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q10A', 'Q02A'})","frozenset({'ALTA', 'Q21A'})",0.8021369967563443
"frozenset({'Q12A', 'Q11A', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q11A', 'Q02A'})","frozenset({'Q12A', 'ALTA'})",0.8608846799328699
"frozenset({'Q11A', 'Q02A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q11A', 'Q02A'})","frozenset({'ALTA', 'Q15A'})",0.8174898105969791
"frozenset({'Q11A', 'Q18A', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q11A', 'Q02A'})","frozenset({'ALTA', 'Q18A'})",0.8408055622152961
"frozenset({'Q11A', 'Q19B', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q11A', 'Q21A', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q11A', 'Q02A'})","frozenset({'ALTA', 'Q21A'})",0.8282785902661233
"frozenset({'Q12A', 'Q13A', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q13A', 'Q02A'})","frozenset({'Q12A', 'ALTA'})",0.9654851203608373
"frozenset({'Q12A', 'Q02A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q02A'})","frozenset({'ALTA', 'Q15A'})",0.8515163819221039
"frozenset({'Q02A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.943356401384083
"frozenset({'Q17A', 'Q02A', 'Q12A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q17A', 'Q02A'})","frozenset({'Q12A', 'ALTA'})",0.8838375007285657
"frozenset({'Q12A', 'Q02A', 'Q17B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q02A', 'Q17B'})","frozenset({'Q12A', 'ALTA'})",0.9530482614105167
"frozenset({'Q12A', 'Q18A', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q02A'})","frozenset({'ALTA', 'Q18A'})",0.8130992910016553
"frozenset({'Q18A', 'Q02A'})","frozenset({'Q12A', 'ALTA'})",0.9174302227234282
"frozenset({'Q12A', 'Q19B', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q02A'})","frozenset({'Q12A', 'ALTA'})",0.9188838688085675
"frozenset({'Q12A', 'Q20C', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q20C', 'Q02A'})","frozenset({'Q12A', 'ALTA'})",0.903592948002678
"frozenset({'Q12A', 'Q21A', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q02A'})","frozenset({'Q12A', 'ALTA'})",0.9330792347724106
"frozenset({'Q12A', 'Q24E', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q24E', 'Q02A'})","frozenset({'Q12A', 'ALTA'})",0.942395640751192
"frozenset({'Q12A', 'Q25E', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q25E', 'Q02A'})","frozenset({'Q12A', 'ALTA'})",0.9154379332073094
"frozenset({'Q12A', 'Q02A', 'Q26F'})",frozenset({'ALTA'}),1.0
"frozenset({'Q02A', 'Q26F'})","frozenset({'Q12A', 'ALTA'})",0.9201943982606472
"frozenset({'Q13A', 'Q02A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q13A', 'Q02A'})","frozenset({'ALTA', 'Q15A'})",0.8456145511594841
"frozenset({'Q18A', 'Q13A', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q13A', 'Q19B', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q13A', 'Q21A', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q13A', 'Q24E', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q17A', 'Q02A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q02A', 'Q17B', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q02A', 'Q17B'})","frozenset({'ALTA', 'Q15A'})",0.9804204046886255
"frozenset({'Q18A', 'Q02A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q18A', 'Q02A'})","frozenset({'ALTA', 'Q15A'})",0.8405694953481816
"frozenset({'Q02A', 'Q15A'})","frozenset({'ALTA', 'Q18A'})",0.8253287197231834
"frozenset({'Q19B', 'Q02A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q02A'})","frozenset({'ALTA', 'Q15A'})",0.8360107095046854
"frozenset({'Q21A', 'Q02A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q02A'})","frozenset({'ALTA', 'Q15A'})",0.8630433189181265
"frozenset({'Q02A', 'Q15A'})","frozenset({'ALTA', 'Q21A'})",0.8148442906574395
"frozenset({'Q24E', 'Q02A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q24E', 'Q02A'})","frozenset({'ALTA', 'Q15A'})",0.8387661768998734
"frozenset({'Q25E', 'Q02A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q25E', 'Q02A'})","frozenset({'ALTA', 'Q15A'})",0.8211090107120353
"frozenset({'Q15A', 'Q02A', 'Q26F'})",frozenset({'ALTA'}),1.0
"frozenset({'Q02A', 'Q26F'})","frozenset({'ALTA', 'Q15A'})",0.8528584217930683
"frozenset({'Q17A', 'Q18A', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q02A', 'Q18A', 'Q17B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q02A', 'Q17B'})","frozenset({'ALTA', 'Q18A'})",0.9103529565843756
"frozenset({'Q02A', 'Q19B', 'Q17B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q02A', 'Q21A', 'Q17B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q02A', 'Q17B'})","frozenset({'ALTA', 'Q21A'})",0.9151332591185908
"frozenset({'Q18A', 'Q19B', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q02A'})","frozenset({'ALTA', 'Q18A'})",0.8532463186077643
"frozenset({'Q18A', 'Q21A', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q02A'})","frozenset({'ALTA', 'Q18A'})",0.8211537051968042
"frozenset({'Q18A', 'Q24E', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q18A', 'Q25E', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q25E', 'Q02A'})","frozenset({'ALTA', 'Q18A'})",0.8257718966603654
"frozenset({'Q18A', 'Q02A', 'Q26F'})",frozenset({'ALTA'}),1.0
"frozenset({'Q02A', 'Q26F'})","frozenset({'ALTA', 'Q18A'})",0.8313722982478579
"frozenset({'Q20C', 'Q19B', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q20C', 'Q02A'})","frozenset({'ALTA', 'Q19B'})",0.8670683627166555
"frozenset({'Q21A', 'Q19B', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q02A'})","frozenset({'ALTA', 'Q21A'})",0.8180639223560909
"frozenset({'Q24E', 'Q19B', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q02A', 'Q26F'})",frozenset({'ALTA'}),1.0
"frozenset({'Q24E', 'Q21A', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q25E', 'Q02A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q02A', 'Q26F'})",frozenset({'ALTA'}),1.0
"frozenset({'Q02A', 'Q26F'})","frozenset({'ALTA', 'Q21A'})",0.823315001918404
"frozenset({'Q12A', 'Q03A', 'Q02D'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q02D'})","frozenset({'ALTA', 'Q03A'})",0.9953161592505856
"frozenset({'Q02D', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.8639382030085379
frozenset({'Q02D'}),"frozenset({'Q12A', 'ALTA', 'Q03A'})",0.8599757183326588
"frozenset({'Q12A', 'Q04D', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q04D'})","frozenset({'ALTA', 'Q03A'})",0.9954667973535897
"frozenset({'Q04D', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.8908014472097358
frozenset({'Q04D'}),"frozenset({'Q12A', 'ALTA', 'Q03A'})",0.8865248226950355
"frozenset({'Q04D', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q04D', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9953640967120747
"frozenset({'Q18A', 'Q04D', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q18A', 'Q04D'})","frozenset({'ALTA', 'Q03A'})",0.9956095913542722
"frozenset({'Q04D', 'Q03A'})","frozenset({'ALTA', 'Q18A'})",0.8080254358074773
frozenset({'Q04D'}),"frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8041462084015277
"frozenset({'Q04D', 'Q19B', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q04D', 'Q19B'})","frozenset({'ALTA', 'Q03A'})",0.9957832266125253
"frozenset({'Q04D', 'Q21A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q04D', 'Q21A'})","frozenset({'ALTA', 'Q03A'})",0.9959465545713856
"frozenset({'Q12A', 'Q05D', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q05D'})","frozenset({'ALTA', 'Q03A'})",0.9939686369119421
"frozenset({'Q05D', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.8792146820315835
frozenset({'Q05D'}),"frozenset({'Q12A', 'ALTA', 'Q03A'})",0.8738533326263322
"frozenset({'Q05D', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q05D', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.993872376391041
"frozenset({'Q18A', 'Q05D', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q18A', 'Q05D'})","frozenset({'ALTA', 'Q03A'})",0.9940886699507389
"frozenset({'Q05D', 'Q03A'})","frozenset({'ALTA', 'Q18A'})",0.8074583866837387
frozenset({'Q05D'}),"frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8025345988652631
"frozenset({'Q05D', 'Q19B', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q05D'})","frozenset({'ALTA', 'Q03A'})",0.9949254190373674
"frozenset({'Q05D', 'Q21A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q05D'})","frozenset({'ALTA', 'Q03A'})",0.9939309056956116
"frozenset({'Q12A', 'Q03A', 'Q05E'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q05E'})","frozenset({'ALTA', 'Q03A'})",0.9951980792316926
"frozenset({'Q03A', 'Q05E'})","frozenset({'Q12A', 'ALTA'})",0.9345357919317174
frozenset({'Q05E'}),"frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9296699775712912
"frozenset({'Q21A', 'Q03A', 'Q05E'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q05E'})","frozenset({'ALTA', 'Q03A'})",0.9947525631710664
"frozenset({'Q03A', 'Q05E'})","frozenset({'ALTA', 'Q21A'})",0.9921893872292454
frozenset({'Q05E'}),"frozenset({'ALTA', 'Q21A', 'Q03A'})",0.9870233899391221
"frozenset({'Q09C', 'Q03A', 'Q06B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q09C', 'Q06B'})","frozenset({'ALTA', 'Q03A'})",0.995490053958283
"frozenset({'Q10A', 'Q03A', 'Q06B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q10A', 'Q06B'})","frozenset({'ALTA', 'Q03A'})",0.9958719113050657
"frozenset({'Q11A', 'Q03A', 'Q06B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q11A', 'Q06B'})","frozenset({'ALTA', 'Q03A'})",0.9962621189113421
"frozenset({'Q12A', 'Q03A', 'Q06B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q06B'})","frozenset({'ALTA', 'Q03A'})",0.9953365094276319
"frozenset({'Q03A', 'Q06B'})","frozenset({'Q12A', 'ALTA'})",0.9093054619015508
frozenset({'Q06B'}),"frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9052268635767247
"frozenset({'Q13A', 'Q03A', 'Q06B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q13A', 'Q06B'})","frozenset({'ALTA', 'Q03A'})",0.995294517829809
"frozenset({'Q15A', 'Q03A', 'Q06B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q06B', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9957003668494339
"frozenset({'Q17A', 'Q03A', 'Q06B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q17A', 'Q06B'})","frozenset({'ALTA', 'Q03A'})",0.9955608878224353
"frozenset({'Q03A', 'Q17B', 'Q06B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q17B', 'Q06B'})","frozenset({'ALTA', 'Q03A'})",0.9959111737751145
"frozenset({'Q18A', 'Q03A', 'Q06B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q18A', 'Q06B'})","frozenset({'ALTA', 'Q03A'})",0.9953995508222849
"frozenset({'Q03A', 'Q06B'})","frozenset({'ALTA', 'Q18A'})",0.8422423833752222
frozenset({'Q06B'}),"frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8384645897537607
"frozenset({'Q19B', 'Q03A', 'Q06B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q06B'})","frozenset({'ALTA', 'Q03A'})",0.995616883116883
"frozenset({'Q20C', 'Q03A', 'Q06B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q20C', 'Q06B'})","frozenset({'ALTA', 'Q03A'})",0.9956728084868789
"frozenset({'Q21A', 'Q03A', 'Q06B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q06B'})","frozenset({'ALTA', 'Q03A'})",0.9957169080155007
"frozenset({'Q24E', 'Q03A', 'Q06B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q24E', 'Q06B'})","frozenset({'ALTA', 'Q03A'})",0.9948857279846571
"frozenset({'Q25E', 'Q03A', 'Q06B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q25E', 'Q06B'})","frozenset({'ALTA', 'Q03A'})",0.9960102960102961
"frozenset({'Q26F', 'Q03A', 'Q06B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q06B', 'Q26F'})","frozenset({'ALTA', 'Q03A'})",0.9964079026142485
"frozenset({'Q06C', 'Q12A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q06C', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.9394070860448301
"frozenset({'Q06C', 'Q12A'})","frozenset({'ALTA', 'Q03A'})",0.9935000382350692
frozenset({'Q06C'}),"frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9330652111462223
"frozenset({'Q07C', 'Q12A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q07C', 'Q12A'})","frozenset({'ALTA', 'Q03A'})",0.9950901481004508
"frozenset({'Q07C', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.9210310660806079
frozenset({'Q07C'}),"frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9163207826860362
"frozenset({'Q07D', 'Q12A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q07D', 'Q12A'})","frozenset({'ALTA', 'Q03A'})",0.9949569860575497
"frozenset({'Q07D', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.9195969566111455
frozenset({'Q07D'}),"frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9152681129758494
"frozenset({'Q09B', 'Q10A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q09B', 'Q10A'})","frozenset({'ALTA', 'Q03A'})",0.9952994073165748
"frozenset({'Q09B', 'Q03A'})","frozenset({'ALTA', 'Q10A'})",0.8790084832440889
frozenset({'Q09B'}),"frozenset({'ALTA', 'Q10A', 'Q03A'})",0.8743267504488331
"frozenset({'Q12A', 'Q09B', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q09B'})","frozenset({'ALTA', 'Q03A'})",0.994555112881806
"frozenset({'Q09B', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.9011491486673485
frozenset({'Q09B'}),"frozenset({'Q12A', 'ALTA', 'Q03A'})",0.8963494913225613
"frozenset({'Q09B', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q09B', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9945586457073761
"frozenset({'Q18A', 'Q09B', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q18A', 'Q09B'})","frozenset({'ALTA', 'Q03A'})",0.9946919960888392
"frozenset({'Q09B', 'Q03A'})","frozenset({'ALTA', 'Q18A'})",0.8568678178208291
frozenset({'Q09B'}),"frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8523040095751047
"frozenset({'Q09B', 'Q19B', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q09B', 'Q19B'})","frozenset({'ALTA', 'Q03A'})",0.9951141369643572
"frozenset({'Q09B', 'Q21A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q09B', 'Q21A'})","frozenset({'ALTA', 'Q03A'})",0.995208285029755
"frozenset({'Q12A', 'Q09C', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q09C'})","frozenset({'ALTA', 'Q03A'})",0.9949052132701423
"frozenset({'Q09C', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.9108363163032868
frozenset({'Q09C'}),"frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9062651772705198
"frozenset({'Q09C', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q09C', 'Q03A'})","frozenset({'ALTA', 'Q15A'})",0.8004664280290705
"frozenset({'Q09C', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.994876980114594
"frozenset({'Q09C', 'Q18A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q09C', 'Q18A'})","frozenset({'ALTA', 'Q03A'})",0.9951678371238968
"frozenset({'Q09C', 'Q03A'})","frozenset({'ALTA', 'Q18A'})",0.8377264345373685
frozenset({'Q09C'}),"frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8335222060331338
"frozenset({'Q09C', 'Q19B', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q09C', 'Q19B'})","frozenset({'ALTA', 'Q03A'})",0.9955816311748514
"frozenset({'Q09C', 'Q21A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q09C', 'Q21A'})","frozenset({'ALTA', 'Q03A'})",0.9949193271541364
"frozenset({'Q11A', 'Q10A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q11A', 'Q10A'})","frozenset({'ALTA', 'Q03A'})",0.9948192996691841
"frozenset({'Q12A', 'Q10A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q10A'})","frozenset({'ALTA', 'Q03A'})",0.9951884522854851
"frozenset({'Q10A', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.8555342780543853
frozenset({'Q10A'}),"frozenset({'Q12A', 'ALTA', 'Q03A'})",0.8511335492474756
"frozenset({'Q13A', 'Q10A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q13A', 'Q10A'})","frozenset({'ALTA', 'Q03A'})",0.9951030057413036
"frozenset({'Q10A', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q10A', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9950462182728155
"frozenset({'Q17A', 'Q10A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q17A', 'Q10A'})","frozenset({'ALTA', 'Q03A'})",0.9952805054426429
"frozenset({'Q18A', 'Q10A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q18A', 'Q10A'})","frozenset({'ALTA', 'Q03A'})",0.9947460595446584
"frozenset({'Q10A', 'Q03A'})","frozenset({'ALTA', 'Q18A'})",0.8484105706625814
frozenset({'Q10A'}),"frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8440464850447704
"frozenset({'Q19B', 'Q03A', 'Q10A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q10A'})","frozenset({'ALTA', 'Q03A'})",0.9947965449058174
"frozenset({'Q21A', 'Q03A', 'Q10A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q10A'})","frozenset({'ALTA', 'Q03A'})",0.9951303642081769
"frozenset({'Q24E', 'Q10A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q24E', 'Q10A'})","frozenset({'ALTA', 'Q03A'})",0.9946082207128353
"frozenset({'Q25E', 'Q10A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q10A', 'Q25E'})","frozenset({'ALTA', 'Q03A'})",0.9955389150003984
"frozenset({'Q10A', 'Q03A', 'Q26F'})",frozenset({'ALTA'}),1.0
"frozenset({'Q10A', 'Q26F'})","frozenset({'ALTA', 'Q03A'})",0.9956784083496413
"frozenset({'Q10E', 'Q12A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q10E', 'Q12A'})","frozenset({'ALTA', 'Q03A'})",0.9958100558659218
"frozenset({'Q10E', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.9479392624728851
frozenset({'Q10E'}),"frozenset({'Q12A', 'ALTA', 'Q03A'})",0.943712991988854
"frozenset({'Q12A', 'Q11A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q11A'})","frozenset({'ALTA', 'Q03A'})",0.9953734578192731
"frozenset({'Q11A', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.8289135716765013
frozenset({'Q11A'}),"frozenset({'Q12A', 'ALTA', 'Q03A'})",0.8249620008290728
"frozenset({'Q11A', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q11A', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9953351449275362
"frozenset({'Q17A', 'Q11A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q17A', 'Q11A'})","frozenset({'ALTA', 'Q03A'})",0.9958234319867503
"frozenset({'Q11A', 'Q17B', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q11A', 'Q17B'})","frozenset({'ALTA', 'Q03A'})",0.995824159137499
"frozenset({'Q11A', 'Q18A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q11A', 'Q18A'})","frozenset({'ALTA', 'Q03A'})",0.995169690860215
"frozenset({'Q11A', 'Q03A'})","frozenset({'ALTA', 'Q18A'})",0.8223880597014925
frozenset({'Q11A'}),"frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8184675970706093
