antecedents,consequents,confidence
frozenset({'Q24E'}),"frozenset({'BAIXA', 'Q15A'})",0.8123167155425219
"frozenset({'Q15A', 'Q25E'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q19B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q20A', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q17A', 'Q20C'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q21A', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q21B', 'Q17A'})",frozenset({'BAIXA'}),1.0
frozenset({'Q21B'}),"frozenset({'BAIXA', 'Q17A'})",0.8744791666666666
"frozenset({'Q17A', 'Q22B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q22C', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q17A', 'Q23B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q23C', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q24E', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q17A', 'Q25E'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q19B'})",frozenset({'BAIXA'}),1.0
frozenset({'Q19B'}),"frozenset({'Q18A', 'BAIXA'})",0.8193437806072478
"frozenset({'Q18A', 'Q20A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q20C'})",frozenset({'BAIXA'}),1.0
frozenset({'Q20C'}),"frozenset({'Q18A', 'BAIXA'})",0.8145716319911399
"frozenset({'Q18A', 'Q21A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q21B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q22B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q22C'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q23B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q24E'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q25E'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q19B', 'Q20C'})",frozenset({'BAIXA'}),1.0
frozenset({'Q20C'}),"frozenset({'BAIXA', 'Q19B'})",0.8171821849537221
"frozenset({'Q21A', 'Q19B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q19B', 'Q22B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q19B', 'Q23B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q19B', 'Q24E'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q20A', 'Q24E'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q24E', 'Q20C'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q21A', 'Q22B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q21A', 'Q23B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q21A', 'Q24E'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q21B', 'Q24E'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q22B', 'Q23B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q24E', 'Q22B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q22C', 'Q24E'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q24E', 'Q23B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q24E', 'Q25E'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q14A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q06B'})","frozenset({'Q14A', 'BAIXA'})",0.9679242964237433
"frozenset({'Q02A', 'Q12A', 'Q13A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q12A'})","frozenset({'Q13A', 'BAIXA'})",0.8737472423573904
"frozenset({'Q02A', 'Q13A'})","frozenset({'BAIXA', 'Q12A'})",0.9748927491384767
frozenset({'Q02A'}),"frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.825758027044737
"frozenset({'Q02A', 'Q14A', 'Q12A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q14A'})","frozenset({'BAIXA', 'Q12A'})",0.947455346219721
"frozenset({'Q02A', 'Q12A'})","frozenset({'Q14A', 'BAIXA'})",0.9763000315159155
frozenset({'Q02A'}),"frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9226782629415619
"frozenset({'Q02A', 'Q12A', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8536400882445634
"frozenset({'Q02A', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9584571832979476
frozenset({'Q02A'}),"frozenset({'BAIXA', 'Q12A', 'Q15A'})",0.8067552272591886
"frozenset({'Q02A', 'Q12A', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9404367968232957
"frozenset({'Q02A', 'Q18A', 'Q12A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q18A'})","frozenset({'BAIXA', 'Q12A'})",0.94399375975039
"frozenset({'Q02A', 'Q19B', 'Q12A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q19B'})","frozenset({'BAIXA', 'Q12A'})",0.9444144630329196
"frozenset({'Q02A', 'Q21A', 'Q12A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q21A'})","frozenset({'BAIXA', 'Q12A'})",0.9502813393598377
"frozenset({'Q02A', 'Q12A', 'Q23B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9580036518563603
"frozenset({'Q02A', 'Q24E', 'Q12A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q24E'})","frozenset({'BAIXA', 'Q12A'})",0.9547308645924978
"frozenset({'Q02A', 'Q14A', 'Q13A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q14A'})","frozenset({'Q13A', 'BAIXA'})",0.8536824076339613
"frozenset({'Q02A', 'Q13A'})","frozenset({'Q14A', 'BAIXA'})",0.9815036219143399
frozenset({'Q02A'}),"frozenset({'Q14A', 'BAIXA', 'Q13A'})",0.831357598141419
"frozenset({'Q02A', 'Q15A', 'Q13A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.8612172682236376
"frozenset({'Q02A', 'Q13A'})","frozenset({'BAIXA', 'Q15A'})",0.8558267107391518
"frozenset({'Q02A', 'Q17A', 'Q13A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q17A'})","frozenset({'Q13A', 'BAIXA'})",0.8641628060886829
"frozenset({'Q02A', 'Q18A', 'Q13A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q18A'})","frozenset({'Q13A', 'BAIXA'})",0.8402496099843993
"frozenset({'Q02A', 'Q21A', 'Q13A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q21A'})","frozenset({'Q13A', 'BAIXA'})",0.8372843833594686
"frozenset({'Q02A', 'Q24E', 'Q13A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q24E'})","frozenset({'Q13A', 'BAIXA'})",0.8731504438934656
"frozenset({'Q02A', 'Q14A', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q14A'})","frozenset({'BAIXA', 'Q15A'})",0.8424883777832151
"frozenset({'Q02A', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9747346072186838
frozenset({'Q02A'}),"frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8204563054744743
"frozenset({'Q02A', 'Q14A', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q17A'})","frozenset({'Q14A', 'BAIXA'})",0.9865155526141627
"frozenset({'Q02A', 'Q18A', 'Q14A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q18A'})","frozenset({'Q14A', 'BAIXA'})",0.971606864274571
"frozenset({'Q02A', 'Q14A', 'Q19B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q19B'})","frozenset({'Q14A', 'BAIXA'})",0.9654614139233675
"frozenset({'Q02A', 'Q21A', 'Q14A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q21A'})","frozenset({'Q14A', 'BAIXA'})",0.9664237616456046
"frozenset({'Q02A', 'Q14A', 'Q23B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q23B'})","frozenset({'Q14A', 'BAIXA'})",0.9806451612903225
"frozenset({'Q02A', 'Q14A', 'Q24E'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q24E'})","frozenset({'Q14A', 'BAIXA'})",0.9812045109173798
"frozenset({'Q02A', 'Q15A', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q17A'})","frozenset({'BAIXA', 'Q15A'})",0.8155195234943745
"frozenset({'Q02A', 'Q18A', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q18A'})","frozenset({'BAIXA', 'Q15A'})",0.8482839313572543
"frozenset({'Q02A', 'Q19B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q19B'})","frozenset({'BAIXA', 'Q15A'})",0.8413383702104695
"frozenset({'Q02A', 'Q21A', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q21A'})","frozenset({'BAIXA', 'Q15A'})",0.8561018356240199
"frozenset({'Q02A', 'Q24E', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q24E'})","frozenset({'BAIXA', 'Q15A'})",0.8527553387187076
"frozenset({'Q02A', 'Q18A', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q24E', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q21A', 'Q18A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q18A', 'Q24E'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02A', 'Q21A', 'Q24E'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q12A', 'Q02D'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q02D'})","frozenset({'BAIXA', 'Q12A'})",0.9610857014321063
"frozenset({'Q12A', 'Q02D'})","frozenset({'Q13A', 'BAIXA'})",0.8938633193863319
frozenset({'Q02D'}),"frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8261149780871359
"frozenset({'Q14A', 'Q12A', 'Q02D'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q02D'})","frozenset({'BAIXA', 'Q12A'})",0.9256734613619978
"frozenset({'Q12A', 'Q02D'})","frozenset({'Q14A', 'BAIXA'})",0.9848675034867503
frozenset({'Q02D'}),"frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9102217066254189
"frozenset({'Q02D', 'Q12A', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q15A', 'Q02D'})","frozenset({'BAIXA', 'Q12A'})",0.9441191233060064
"frozenset({'Q17A', 'Q12A', 'Q02D'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q12A', 'Q02D'})","frozenset({'BAIXA', 'Q17A'})",0.8339609483960949
"frozenset({'Q17A', 'Q02D'})","frozenset({'BAIXA', 'Q12A'})",0.9204895320197046
"frozenset({'Q18A', 'Q12A', 'Q02D'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q02D'})","frozenset({'BAIXA', 'Q12A'})",0.922030028975327
"frozenset({'Q21A', 'Q12A', 'Q02D'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q21A', 'Q02D'})","frozenset({'BAIXA', 'Q12A'})",0.9325969341749323
"frozenset({'Q24E', 'Q12A', 'Q02D'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q24E', 'Q02D'})","frozenset({'BAIXA', 'Q12A'})",0.9386973180076628
"frozenset({'Q14A', 'Q02D', 'Q13A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q02D'})","frozenset({'Q13A', 'BAIXA'})",0.8628170675755391
"frozenset({'Q13A', 'Q02D'})","frozenset({'Q14A', 'BAIXA'})",0.9870285671440354
frozenset({'Q02D'}),"frozenset({'Q14A', 'BAIXA', 'Q13A'})",0.848414539829853
"frozenset({'Q13A', 'Q15A', 'Q02D'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q15A', 'Q02D'})","frozenset({'Q13A', 'BAIXA'})",0.883720930232558
"frozenset({'Q13A', 'Q17A', 'Q02D'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q02D'})","frozenset({'BAIXA', 'Q17A'})",0.8415685686436232
"frozenset({'Q17A', 'Q02D'})","frozenset({'Q13A', 'BAIXA'})",0.8639162561576356
"frozenset({'Q18A', 'Q02D', 'Q13A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q02D'})","frozenset({'Q13A', 'BAIXA'})",0.8506453595574677
"frozenset({'Q13A', 'Q24E', 'Q02D'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q24E', 'Q02D'})","frozenset({'Q13A', 'BAIXA'})",0.8813111962537249
"frozenset({'Q14A', 'Q15A', 'Q02D'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q15A', 'Q02D'})","frozenset({'Q14A', 'BAIXA'})",0.9861134348335285
"frozenset({'Q14A', 'Q17A', 'Q02D'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q02D'})","frozenset({'BAIXA', 'Q17A'})",0.8399423215573181
"frozenset({'Q17A', 'Q02D'})","frozenset({'Q14A', 'BAIXA'})",0.9863762315270937
frozenset({'Q02D'}),"frozenset({'Q14A', 'BAIXA', 'Q17A'})",0.8259216292858985
"frozenset({'Q14A', 'Q18A', 'Q02D'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q02D'})","frozenset({'Q14A', 'BAIXA'})",0.9812099394152252
"frozenset({'Q14A', 'Q21A', 'Q02D'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q21A', 'Q02D'})","frozenset({'Q14A', 'BAIXA'})",0.9799368800721371
"frozenset({'Q14A', 'Q02D', 'Q23B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02D', 'Q23B'})","frozenset({'Q14A', 'BAIXA'})",0.9862007849094822
"frozenset({'Q14A', 'Q24E', 'Q02D'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q24E', 'Q02D'})","frozenset({'Q14A', 'BAIXA'})",0.9873137505321413
"frozenset({'Q02D', 'Q17A', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q15A', 'Q02D'})","frozenset({'BAIXA', 'Q17A'})",0.8210640789693826
"frozenset({'Q18A', 'Q15A', 'Q02D'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q02D', 'Q24E', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q17A', 'Q02D'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q02D'})","frozenset({'BAIXA', 'Q17A'})",0.8460795504434102
"frozenset({'Q24E', 'Q17A', 'Q02D'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q24E', 'Q02D'})","frozenset({'BAIXA', 'Q17A'})",0.8498935717326521
"frozenset({'Q18A', 'Q24E', 'Q02D'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q12A', 'Q04B', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q04B', 'Q05B'})","frozenset({'BAIXA', 'Q12A'})",0.9321107187606789
"frozenset({'Q14A', 'Q04B', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q04B', 'Q05B'})","frozenset({'Q14A', 'BAIXA'})",0.9891787219501081
"frozenset({'Q17A', 'Q04B', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q04B', 'Q05B'})","frozenset({'BAIXA', 'Q17A'})",0.9063674678209362
"frozenset({'Q13A', 'Q12A', 'Q04B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q04B'})","frozenset({'BAIXA', 'Q12A'})",0.962174566748437
"frozenset({'Q12A', 'Q04B'})","frozenset({'Q13A', 'BAIXA'})",0.9020029673590505
frozenset({'Q04B'}),"frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8342367066895369
"frozenset({'Q14A', 'Q12A', 'Q04B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q04B'})","frozenset({'BAIXA', 'Q12A'})",0.926759780418317
"frozenset({'Q12A', 'Q04B'})","frozenset({'Q14A', 'BAIXA'})",0.9893916913946587
frozenset({'Q04B'}),"frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9150600343053173
"frozenset({'Q12A', 'Q15A', 'Q04B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q12A', 'Q04B'})","frozenset({'BAIXA', 'Q15A'})",0.8012611275964392
"frozenset({'Q15A', 'Q04B'})","frozenset({'BAIXA', 'Q12A'})",0.9457968476357269
"frozenset({'Q12A', 'Q17A', 'Q04B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q17A', 'Q04B'})","frozenset({'BAIXA', 'Q12A'})",0.9240114524491216
"frozenset({'Q12A', 'Q04B'})","frozenset({'BAIXA', 'Q17A'})",0.8858308605341245
frozenset({'Q04B'}),"frozenset({'Q12A', 'BAIXA', 'Q17A'})",0.8192795883361921
"frozenset({'Q18A', 'Q12A', 'Q04B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q04B'})","frozenset({'BAIXA', 'Q12A'})",0.920724034459394
"frozenset({'Q24E', 'Q12A', 'Q04B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q24E', 'Q04B'})","frozenset({'BAIXA', 'Q12A'})",0.938494167550371
"frozenset({'Q14A', 'Q04B', 'Q13A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q04B'})","frozenset({'Q13A', 'BAIXA'})",0.8700576749357237
"frozenset({'Q13A', 'Q04B'})","frozenset({'Q14A', 'BAIXA'})",0.9908206061565245
frozenset({'Q04B'}),"frozenset({'Q14A', 'BAIXA', 'Q13A'})",0.859073756432247
"frozenset({'Q13A', 'Q15A', 'Q04B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q04B'})","frozenset({'BAIXA', 'Q15A'})",0.8045422172984094
"frozenset({'Q15A', 'Q04B'})","frozenset({'Q13A', 'BAIXA'})",0.8902802101576183
"frozenset({'Q13A', 'Q17A', 'Q04B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q04B'})","frozenset({'BAIXA', 'Q17A'})",0.8907177336393131
"frozenset({'Q17A', 'Q04B'})","frozenset({'Q13A', 'BAIXA'})",0.8710051845546699
"frozenset({'Q13A', 'Q18A', 'Q04B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q04B'})","frozenset({'Q13A', 'BAIXA'})",0.8590649501500338
"frozenset({'Q13A', 'Q24E', 'Q04B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q24E', 'Q04B'})","frozenset({'Q13A', 'BAIXA'})",0.8857370095440085
"frozenset({'Q14A', 'Q15A', 'Q04B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q15A', 'Q04B'})","frozenset({'Q14A', 'BAIXA'})",0.9909807355516639
"frozenset({'Q14A', 'Q17A', 'Q04B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q04B'})","frozenset({'BAIXA', 'Q17A'})",0.8876381071503023
"frozenset({'Q17A', 'Q04B'})","frozenset({'Q14A', 'BAIXA'})",0.9884701694652944
frozenset({'Q04B'}),"frozenset({'Q14A', 'BAIXA', 'Q17A'})",0.8764322469982848
"frozenset({'Q14A', 'Q18A', 'Q04B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q04B'})","frozenset({'Q14A', 'BAIXA'})",0.986738941051205
"frozenset({'Q14A', 'Q24E', 'Q04B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q24E', 'Q04B'})","frozenset({'Q14A', 'BAIXA'})",0.9907211028632025
"frozenset({'Q17A', 'Q15A', 'Q04B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q15A', 'Q04B'})","frozenset({'BAIXA', 'Q17A'})",0.879859894921191
"frozenset({'Q18A', 'Q15A', 'Q04B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q24E', 'Q15A', 'Q04B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q24E', 'Q04B'})","frozenset({'BAIXA', 'Q15A'})",0.8024036762106751
"frozenset({'Q18A', 'Q17A', 'Q04B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q04B'})","frozenset({'BAIXA', 'Q17A'})",0.9165618042783853
"frozenset({'Q24E', 'Q17A', 'Q04B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q24E', 'Q04B'})","frozenset({'BAIXA', 'Q17A'})",0.893425238600212
"frozenset({'Q18A', 'Q24E', 'Q04B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q04D', 'Q12A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q04D'})","frozenset({'BAIXA', 'Q12A'})",0.9365011262469162
"frozenset({'Q04D', 'Q12A'})","frozenset({'Q14A', 'BAIXA'})",0.9771684387241186
frozenset({'Q04D'}),"frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9121395737567907
"frozenset({'Q13A', 'Q12A', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q05B'})","frozenset({'BAIXA', 'Q12A'})",0.9659288950853956
"frozenset({'Q12A', 'Q05B'})","frozenset({'Q13A', 'BAIXA'})",0.9067484662576686
frozenset({'Q05B'}),"frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8426453819840364
"frozenset({'Q14A', 'Q12A', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q05B'})","frozenset({'BAIXA', 'Q12A'})",0.9306999306999307
"frozenset({'Q12A', 'Q05B'})","frozenset({'Q14A', 'BAIXA'})",0.9887116564417178
frozenset({'Q05B'}),"frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9188141391106044
"frozenset({'Q12A', 'Q15A', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q12A', 'Q05B'})","frozenset({'BAIXA', 'Q15A'})",0.8034355828220858
"frozenset({'Q15A', 'Q05B'})","frozenset({'BAIXA', 'Q12A'})",0.9499951639423541
"frozenset({'Q12A', 'Q17A', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q17A', 'Q05B'})","frozenset({'BAIXA', 'Q12A'})",0.9273327129684461
"frozenset({'Q12A', 'Q05B'})","frozenset({'BAIXA', 'Q17A'})",0.8966871165644172
frozenset({'Q05B'}),"frozenset({'Q12A', 'BAIXA', 'Q17A'})",0.8332953249714937
"frozenset({'Q18A', 'Q12A', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q05B'})","frozenset({'BAIXA', 'Q12A'})",0.9260644735394433
"frozenset({'Q12A', 'Q24E', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q24E', 'Q05B'})","frozenset({'BAIXA', 'Q12A'})",0.943190737833595
"frozenset({'Q14A', 'Q13A', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q05B'})","frozenset({'Q13A', 'BAIXA'})",0.8750288750288749
"frozenset({'Q13A', 'Q05B'})","frozenset({'Q14A', 'BAIXA'})",0.9902405019170443
frozenset({'Q05B'}),"frozenset({'Q14A', 'BAIXA', 'Q13A'})",0.8638540478905359
"frozenset({'Q13A', 'Q15A', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q05B'})","frozenset({'BAIXA', 'Q15A'})",0.8095155106308819
"frozenset({'Q15A', 'Q05B'})","frozenset({'Q13A', 'BAIXA'})",0.8985395105909662
"frozenset({'Q13A', 'Q17A', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q05B'})","frozenset({'BAIXA', 'Q17A'})",0.8995294527710004
"frozenset({'Q17A', 'Q05B'})","frozenset({'Q13A', 'BAIXA'})",0.8732763725573133
"frozenset({'Q13A', 'Q18A', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q05B'})","frozenset({'Q13A', 'BAIXA'})",0.8668720431290571
"frozenset({'Q13A', 'Q24E', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q24E', 'Q05B'})","frozenset({'Q13A', 'BAIXA'})",0.8927590266875982
"frozenset({'Q14A', 'Q15A', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q15A', 'Q05B'})","frozenset({'Q14A', 'BAIXA'})",0.9910049327787988
"frozenset({'Q14A', 'Q17A', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q05B'})","frozenset({'BAIXA', 'Q17A'})",0.8984368984368984
"frozenset({'Q17A', 'Q05B'})","frozenset({'Q14A', 'BAIXA'})",0.9870569325776162
frozenset({'Q05B'}),"frozenset({'Q14A', 'BAIXA', 'Q17A'})",0.8869631318890157
"frozenset({'Q14A', 'Q18A', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q05B'})","frozenset({'Q14A', 'BAIXA'})",0.9858070194740896
"frozenset({'Q14A', 'Q24E', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q24E', 'Q05B'})","frozenset({'Q14A', 'BAIXA'})",0.9912676609105181
"frozenset({'Q17A', 'Q15A', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q15A', 'Q05B'})","frozenset({'BAIXA', 'Q17A'})",0.8912854241222555
"frozenset({'Q24E', 'Q15A', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q24E', 'Q05B'})","frozenset({'BAIXA', 'Q15A'})",0.806514913657771
"frozenset({'Q18A', 'Q17A', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q05B'})","frozenset({'BAIXA', 'Q17A'})",0.9324458136208604
"frozenset({'Q17A', 'Q24E', 'Q05B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q24E', 'Q05B'})","frozenset({'BAIXA', 'Q17A'})",0.9008045525902669
"frozenset({'Q05D', 'Q12A', 'Q13A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q05D', 'Q12A'})","frozenset({'Q13A', 'BAIXA'})",0.8570979899497487
"frozenset({'Q05D', 'Q13A'})","frozenset({'BAIXA', 'Q12A'})",0.9638568401224393
"frozenset({'Q05D', 'Q14A', 'Q12A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q05D', 'Q14A'})","frozenset({'BAIXA', 'Q12A'})",0.9261864658674328
"frozenset({'Q05D', 'Q12A'})","frozenset({'Q14A', 'BAIXA'})",0.978643216080402
frozenset({'Q05D'}),"frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9043242720325045
"frozenset({'Q05D', 'Q12A', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q05D', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8232830820770518
